Municipio,UF,Post/Coment,Data,Usuario,Legenda,Comentarios,Likes
Catanduvas,PR,Post,2022-06-28 18:06:39,municipiodecatanduvas,"Catanduvas Aderiu ao ICMS Ecológico.

A partir de janeiro de 2023, o Município de Catanduvas, será beneficiado com adicionais de retorno do ICMS devido à inclusão do Bosque Municipal e a Floresta Municipal da Linha Procópio, no programa ICMS Ecológico.

 Isso ocorreu graças ao empenho do Prefeito Professor Moisés, que contratou uma empresa de assessoria para esse fim, bem como da Secretaria Municipal de Agricultura e Meio Ambiente, que atuou firme para cumprir os requisitos necessários para a inclusão das áreas. Para isso, foi realizada uma Audiência Pública onde foram aprovados os imóveis e depois efetuado um levantamento das áreas para realizar o Mapa de Uso do Solo e a Justificativa Técnica das Unidades de Conservação - UC. Posteriormente, foram editados os decretos de criação das UC e publicados no Diário Oficial do Estado. Com a documentação em dia, foi protocolado o Requerimento junto ao IAT, que aprovou as referidas áreas. Assim, o município receberá “royalts” indefinidamente referentes a essas áreas. E para o próximo ano serão incluídas áreas particulares no programa.",,10.0
Catanduvas,PR,Comentario,2022-06-28 22:24:46,ojoaresvieira,,"PARABÉNS PREFEITO DE CATANDUVAS PARANÁ FICO MUITO FELÍZ DE QUE CATANDUVAS TEM UM PREFEITO DE VERDADE ,QUE SE PREOCUOA COM SUA CIDADE ,TIVEMOS UM ATRITO MAIS EM PARTICULAR NA EPOCA DA PRIMEIRA CAMPANHA POLÍTICA ,MAIS SE A PESSOA VEZ,ALEM DOQUE EU PREVIA TEM QUE ELOGIAR MESMO,E AQUILO QUE PROMETÍ  NA ÉPOCA NO PALANQUE COM VOCE VOCE HONRRO,POSSO IR A CATANDUVAS E DISET ESTÁ VENDO AÍ O OREFEITO É O CAAAARA 😂😂🙌",
Catanduvas,PR,Post,2022-06-24 21:26:08,municipiodecatanduvas,"A Secretaria Municipal de Saúde de Catanduvas comunica mais três casos positivos de COVID-19.

Pacientes do sexo feminino 67 e 73 anos e paciente do sexo masculino 61 anos encontra-se em isolamento domiciliar sem sinais de complicação até o momento e estão sendo monitorados pelo setor epidemiológico conforme prevê a legislação e protocolos.

 Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,3.0
Catanduvas,PR,Post,2022-06-23 22:23:30,municipiodecatanduvas,"PREFEITO PROFESSOR MOISÉS RECEPCIONA A EQUIPE CATANDUVENSE CAMPEÃ DA FASE MACRORREGIONAL DOS JOGOS ESCOLARES DO PARANÁ NO FUTSAL MASCULINO A.

Na manhã desta quinta-feira (23), o prefeito Professor Moisés, recepcionou em seu gabinete para um café da manhã, os jovens atletas e a comissão técnica que representam o Município de Catanduvas, nos Jogos Escolares do Paraná, no futsal Masculino A. Também estiveram presentes o Vereador, Nadir Pandini (Nado), o Secretário de Administração, Francisco Alves do Santos, Secretario de Cultura e Turismo, Mildo Ramos, Diretor do Departamento de Esportes, Willian Borak (Bile), a Chefe de Gabinete, Silvana da Silva Trombeta, Diretora do Colégio Dilma K. Angélico, Janete Fortunato e o Vice-diretor do Colégio Dilma Angélico, Rafael Trombeta. 

 
A equipe de futsal masculino que representa o Colégio Estadual Dilma K. Angélico e o NRE de Cascavel, se sagrou campeã da fase macrorregional dos Jogos Escolares do Paraná, realizada entre os dias 16 e 19 de junho, na cidade de Medianeira. A equipe Catanduvense levantou a taça após vitória sobre a cidade de Assis Chateaubriand, pelo placar de 5 a 2.

Agora a equipe de Catanduvas, vai representar os NRE’s da Região Oeste (Cascavel, Toledo, Assis Chateaubriand e Foz do Iguaçu), na fase final dos jogos, que será realizada na cidade de Pato Branco, no mês de julho.",,57.0
Catanduvas,PR,Post,2022-06-23 17:38:17,municipiodecatanduvas,"ATENÇÃO: 23º ÓBITO CAUSADO PELA COVID-19 É CONFIRMADO EM CATANDUVAS. A VÍTIMA É UM HOMEM DE 73 ANOS.

A Secretaria Municipal de Saúde de Catanduvas comunica o 23º óbito por COVID-19. Paciente do sexo masculino 73 anos com comorbidade e encontrava-se em internamento hospitalar. A secretaria de Saúde lamenta profundamente a perda. 

Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268.

Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,1.0
Catanduvas,PR,Post,2022-06-23 15:17:12,municipiodecatanduvas,Campanha Multivacinação!,,0.0
Catanduvas,PR,Post,2022-06-22 23:17:37,municipiodecatanduvas,"NOTA INFORMATIVA
COVID-19

A Secretaria Municipal de Saúde de Catanduvas comunica mais seis casos positivos de COVID-19.

Pacientes do sexo feminino 32, 56 e 78 anos e paciente do sexo masculino 70, 73 e78 anos encontra-se em isolamento domiciliar sem sinais de complicação até o momento e estão sendo monitorados pelo setor epidemiológico conforme prevê a legislação e protocolos.

 Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados;
II – No controle de surtos;
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.
 
Catanduvas/PR 22 de junho de 2022.
 
Ademar Luiz Burckhardt
Secretário Municipal de Saúde",,1.0
Catanduvas,PR,Post,2022-06-22 11:12:29,municipiodecatanduvas,"No último sábado, dia 18 de junho foi realizado na Comunidade São Roque, em Catanduvas, uma grande festa durante a entrega oficial da obra de pavimentação asfáltica, implementada no trecho entre as comunidades Rio da Ilha e São Roque.",,25.0
Catanduvas,PR,Post,2022-06-21 18:29:56,municipiodecatanduvas,"No intuito de deixar a cidade mais bonita, o  Governo de Catanduvas da início ao Projeto de Plantio de Grama  em Frente as Residências.",,23.0
Catanduvas,PR,Comentario,2022-06-21 20:15:16,ojoaresvieira,,"PARABÉNS PREFEITO DE CATANDUVAS,FASENTO OQUE NEM UM PREFEITO FEZ ATÉ HOJE😀",
Catanduvas,PR,Comentario,2022-06-21 20:16:41,ojoaresvieira,,"AÍ NÃO  TEM PRA NINGUEM ,KKKK PORQUE QUEM PRANTA COLHE?😂🙌",
Catanduvas,PR,Comentario,2022-06-21 20:19:16,ojoaresvieira,,"VEJAM OS CALSAMENTO EM REDOR DA CIDADE,EU FUI VER E CONFERÍ ESTÁ LINDO.😀",
Catanduvas,PR,Comentario,2022-06-21 20:54:43,dircele_cordeiro,,Parabéns ao prefeito e equipe👏👏👏,
Catanduvas,PR,Comentario,2022-06-21 22:10:47,gb.patolino,,"Parabéns prefeito, continue assim para nossa cidade ficar cada vez melhor de se viver e mas bonita, futuramente podemos ganhar cada vez mais cidadãos e catanduvas ficar cada vez mas bem falada.",
Catanduvas,PR,Post,2022-06-19 16:52:08,municipiodecatanduvas,"CATANDUVAS É CAMPEÃO DA FASE MACRORREGIONAL DOS JOGOS ESCOLARES DO PARANÁ NO FUTSAL MASCULINO A.

Catanduvas volta a se destacar no cenário esportivo estadual, desta vez a equipe de futsal masculino que representa o Colégio Estadual Dilma K. Angélico e o NRE de Cascavel, se sagrou campeã da fase macrorregional dos Jogos Escolares do Paraná, realizada na cidade de Medianeira. A equipe Catanduvense levantou a taça após vitória sobre a cidade de Assis Chateaubriand, pelo placar de 5 a 2.

Agora a equipe Catanduvense vai representar os NRE’s da Região Oeste (Cascavel, Toledo, Assis, Foz), na fase final dos jogos, que será realizada na cidade de Pato Branco, no mês de julho.",,104.0
Catanduvas,PR,Post,2022-06-16 23:40:31,municipiodecatanduvas,O Governo de Catanduvas entrega uma nova Pá Carregadeira à Secretaria de Viação e Obras.,,19.0
Catanduvas,PR,Comentario,2022-06-16 23:56:48,suco.guerino,,Bah,
Catanduvas,PR,Post,2022-06-15 11:23:54,municipiodecatanduvas,"Comunicado Sobre a Coleta do Lixo Reciclável!

Comunicamos a população de Catanduvas, que amanhã, quinta feira (16), feriado , haverá coleta do lixo reciclável normalmente!

Separe o lixo, faça a sua parte!

Agradecemos a colaboração de todos ♻️",,11.0
Catanduvas,PR,Post,2022-06-09 21:30:09,municipiodecatanduvas,"A Secretaria Municipal de Saúde de Catanduvas comunica mais sete casos positivos de COVID-19.

Pacientes do sexo feminino 18, 27, 41, 54 e 67 anos e paciente do sexo masculino 6 e 8 anos encontra-se em isolamento domiciliar sem sinais de complicação até o momento e estão sendo monitorados pelo setor epidemiológico conforme prevê a legislação e protocolos.
 Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,2.0
Catanduvas,PR,Post,2022-06-03 22:52:20,municipiodecatanduvas,MAIS OBRAS DE PAVIMENTAÇÃO ASFÁLTICA E CALÇADAS ESTÃO SENDO REALIZADAS EM CATANDUVAS.,,19.0
Catanduvas,PR,Comentario,2022-06-03 22:55:38,hicardobarreto,,👏👏👏,
Catanduvas,PR,Post,2022-06-02 14:33:30,municipiodecatanduvas,"ATENÇÃO CATANDUVAS!

A DOSE DE REFORÇO DA VACINA CONTRA COVID-19 PARA ADOLESCENTES DE  12 A 17 ANOS, JÁ ESTÁ SENDO APLICADA NO CENTRO DE SAÚDE.

 FIQUE ATENTO PARA OS HORÁRIOS E REQUISITOS PARA RECEBER A VACINA.",,1.0
Catanduvas,PR,Post,2022-06-01 21:03:14,municipiodecatanduvas,"A EQUIPE DE FUTSAL DE CATANDUVAS, CAMPEÃ NOS JOGOS ESCOLARES DO PARANÁ, GANHA REFORÇO NA PREPARAÇÃO TÉCNICA.


O Time de Futsal de Catanduvas que foi Campeão do 68º JEPS, receberá um reforço na equipe técnica em preparação para as próximas competições deste e do próximo ano. Um projeto foi apresentado a Secretaria Municipal de Educação e Esportes sendo prontamente aceito e apoiado por toda a equipe, onde o Nutricionista Daniel Enokida (especialista em Fisiologia, Nutrição Esportiva e Mestre em Exercício físico) se juntará a comissão técnica do Departamento de Esportes. De acordo com ele que apresentou o projeto: “faremos avaliações físicas e nutricionais periódicas, sendo que os garotos passarão por orientação nutricional e suplementação, também farão treinamentos específicos de fortalecimento e correção de desequilíbrio muscular em academia sempre supervisionado por nós profissionais”. Ainda acrescenta: “este trabalho só foi possível porque além do investimento em esportes feito pela atual gestão do Prefeito Professor Moises, contamos com parceiros que acreditam que o esporte pode formar além de atletas cidadãos de bem. 

 Agradecemos a cooperação e patrocínio da Academia Boa Forma, por ceder o espaço de treinamento, a Farmácia Alto Alegre e a Cooperativa de Crédito Sicredi Vanguarda, que patrocinaram a suplementação dos atletas, ao Nutricionista Daniel Enokida por ceder sua clínica e equipamentos para avaliação física e orientação nutricional dos atletas e ao vereador Nadir Pandini, por sempre apoiar o esporte no município. Aproveitamos ainda para parabenizar todos os participantes que representaram Catanduvas no 68º JEPs, fase regional.",,48.0
Catanduvas,PR,Post,2022-05-31 14:46:27,municipiodecatanduvas,"O CRAS de Catanduvas, comunica que no dia 09 de junho (quinta-feira), haverá entrevistas de emprego. 

LAR - Cooperativa Agroindustrial: 
Horário: 09h30.
Local: CRAS DE CATANDUVAS

Para mais informações, entrar em contato através do telefone/whatsApp (45) 9 8407-0424 ou procurar o CRAS, que fica localizado na Rua Dom Pedro II, 512 - Centro (em frente ao Lago Municipal).",,0.0
Catanduvas,PR,Post,2022-05-30 21:03:01,municipiodecatanduvas,"A Secretaria Municipal de Saúde de Catanduvas comunica mais três casos positivos de COVID-19.

Pacientes do sexo feminino 56 e 62 anos e masculino 65 anos encontram-se em isolamento domiciliar sem sinais de complicação até o momento e estão sendo monitorados pelo setor epidemiológico conforme prevê a legislação e protocolos.

 Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,2.0
Catanduvas,PR,Post,2022-05-30 18:08:28,municipiodecatanduvas,"O CRAS de Catanduvas, comunica que todas às quintas-feiras, às 14h00, haverá entrevistas de emprego, para  auxiliar de produção, COPACOL.

Para mais informações, entrar em contato através do telefone/whatsApp (45) 9 8407-0424 ou procurar o CRAS, que fica localizado na Rua Dom Pedro II, 512 - Centro (em frente ao Lago Municipal).",,1.0
Catanduvas,PR,Post,2022-05-27 21:51:41,municipiodecatanduvas,Segurança Pública - Prefeitura de Catanduvas instala  72 câmeras de seguraça em locais públicos e realiza a entrega do Sistema de monitoramento para a Policia Militar do Município.,,19.0
Catanduvas,PR,Comentario,2022-05-28 00:19:53,clevisveve,,Ótimo perfeito 👏👏👏,
Catanduvas,PR,Comentario,2022-05-28 09:25:42,brancosoeli,,Vai,
Catanduvas,PR,Post,2022-05-27 19:18:12,municipiodecatanduvas,ATENÇÃO CATANDUVAS!,,1.0
Catanduvas,PR,Post,2022-05-26 12:33:33,municipiodecatanduvas,"ATENÇÃO AO USO DE MÁSCARA EM UNIDADES DE SAÚDE!

A Secretaria Municipal de Saúde de Catanduvas comunica o uso obrigatório de máscara facial em todas as unidades de saúde conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:

I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,0.0
Catanduvas,PR,Post,2022-05-25 12:39:42,municipiodecatanduvas,"NOTA DE PESAR PELO FALECIMENTO DO SERVIDOR PÚBLICO MUNICIPAL, LEOCIR MENDES DE SOUZA. 

O  Governo Municipal de Catanduvas, manifesta profundo pesar pelo falecimento do Servidor Público, Leocir Mendes de Souza, ocorrida na noite desta terça-feira (24), em decorrência de um mal súbito.
O corpo está sendo velado na Capela Mortuária Municipal e o sepultamento está marcado para hoje, quarta-feira, às 14h00, no Cemitério Municipal de Catanduvas.

Leocir, 42 anos, era natural de Catanduvas e atuava no Ginásio de Esportes João Maria Alves de Oliveira. Amado por todos os colegas de trabalho,  dedicado profissionalmente onde ganhou a admiração dos colegas e de todos que frequentavam o Ginásio de Esportes.

Os sinceros sentimento de extrema dor e consternação e rogamos a Deus, o conforto através da fé. Os sentimentos de vivas condolências e solidariedade aos familiares e amigos.",,22.0
Catanduvas,PR,Post,2022-05-25 12:31:35,municipiodecatanduvas,"NOTA DE PESAR PELO FALECIMENTO DO SERVIDOR PÚBLICO MUNICIPAL, LEOCIR MENDES DE SOUZA. 

O  Governo Municipal de Catanduvas, manifesta profundo pesar pelo falecimento do Servidor Público, Leocir Mendes de Souza, ocorrida na noite desta terça-feira (24), em decorrência de um mal súbito.
O corpo está sendo velado na Capela Mortuária Municipal e o sepultamento está marcado para hoje, quarta-feira, às 14h00, no Cemitério Municipal de Catanduvas.

Leocir, 42 anos, era natural de Catanduvas e atuava no Ginásio de Esportes João Maria Alves de Oliveira. Amado por todos os colegas de trabalho,  dedicado profissionalmente onde ganhou a admiração dos colegas e de todos que frequentavam o Ginásio de Esportes.

Os sinceros sentimento de extrema dor e consternação e rogamos a Deus, o conforto através da fé. Os sentimentos de vivas condolências e solidariedade aos familiares e amigos.",,34.0
Catanduvas,PR,Comentario,2022-05-25 12:58:09,ionarasgomes,,Meus sentimentos a todos familiares e amigos! Que Deus conforte o coração de todos,
Catanduvas,PR,Comentario,2022-05-25 13:11:57,dejane.costa.9235,,Meus sentimentos,
Catanduvas,PR,Comentario,2022-05-25 14:04:54,adilsonribeiro666,,Meu sentimento aos familiares,
Catanduvas,PR,Post,2022-05-24 17:32:12,municipiodecatanduvas,"PREFEITO PROFESSOR MOISÉS E O SECRETÁRIO DE FINANÇAS DE CATANDUVAS, OZIEL DE OLIVEIRA, PARTICIPAM DE REUNIÃO COM O SUPERINTENDENTE ROLAND RUTYNA (SUDIS), EM CURITIBA, PARA TRATAR ASSUNTOS RELACIONADOS A REGULARIZAÇÃO FUNDIÁRIA NO MUNICÍPIO.

Nesta terça-feira (24), o Superintendente Roland Rutyna da Superintendência de Dialogo e Interação Social – SUDIS, recebeu o prefeito Professor Moises e o Secretário de Finanças de Catanduvas, Oziel de Oliveira, na pauta da reunião foram debatidos vários assuntos sobre o município, entre os quais dois acampamentos rurais que vem recebendo apoio e orientação do município e a aplicação da Lei federal 13.465 da Reurb S, que é uma grande alternativa de regularização fundiária urbana aos municípios.
Segundo Roland Rutyna, o prefeito Professor Moisés é um exemplo da aplicação da Reurb S no estado do Paraná, a ser seguido por outros prefeitos.",,7.0
Catanduvas,PR,Post,2022-05-24 13:01:20,municipiodecatanduvas,"O CRAS de Catanduvas, comunica que no dia 26 de maio (quinta-feira), haverá entrevistas de emprego. 

COPACOL: 
Horário: 14h00.
Local: CRAS DE CATANDUVAS

Para mais informações, entrar em contato através do telefone/whatsApp (45) 9 8407-0424 ou procurar o CRAS, que fica localizado na Rua Dom Pedro II, 512 - Centro (em frente ao Lago Municipal).",,0.0
Catanduvas,PR,Post,2022-05-23 19:33:57,municipiodecatanduvas,"NOTA INFORMATIVA 
COVID-19 
A Secretaria Municipal de Saúde de Catanduvas comunica mais um caso positivo de COVID-19.

Paciente do sexo feminino 24 anos, encontra-se em isolamento domiciliar sem sinais de complicação até o momento e está sendo monitorada pelo setor epidemiológico conforme prevê a legislação e protocolos.

 Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,1.0
Catanduvas,PR,Post,2022-05-20 16:46:56,municipiodecatanduvas,"INSCRIÇÕES PARA A 4ª TAÇA CATANDUVAS DE FUTSAL FEMININO E MASCULINO PODERÃO SER FEITAS A PARTIR DE SEGUNDA-FEIRA (23/05).

A partir do dia 23 de maio, estarão abertas as inscrições para a 4ª Taça Catanduvas de Futsal Feminino e Masculino.
O valor da inscrição é de R$ 200,00 (duzentos reais) por equipe e pode ser realizada na secretaria do Ginásio de Esportes João Maria Alves de Oliveira, até o dia 6 de junho, de segunda a sexta-feira, das 8h às 11h30min, e das 13h às 17h.

Todos os jogos da competição serão realizados no Ginásio de Esportes João Maria Alves de Oliveira.

Para participar da competição os atletas devem cumprir pelo menos um dos requisitos abaixo:
* RESIDIR NO MUNICÍPIO DE CATANDUVAS
* TRABALHAR NO MUNICÍPIO DE CATANDUVAS
* TER O TÍTULO DE ELEITOR VÁLIDO EM NOSSO MUNICÍPIO.",,6.0
Catanduvas,PR,Post,2022-05-16 20:59:22,municipiodecatanduvas,Atenção para este comunicado importante!,,0.0
Catanduvas,PR,Post,2022-05-12 21:14:22,municipiodecatanduvas,CAMPANHA DE MULTI VACINAÇÃO EM CATANDUVAS. CONFIRA AS DATAS DA CAMPANHA.,,1.0
Catanduvas,PR,Post,2022-05-11 18:42:12,municipiodecatanduvas,"ATENÇÃO MUNÍCIPES DE CATANDUVAS

JÁ SEPAROU SEU LIXO HOJE?

TODA SEGUNDA E QUINTA FEIRA É DIA DE COLETA DO LIXO RECICLÁVEL!

PODE SOLICITAR AS BOLSAS NO CAMINHÃO DA COLETA TAMBÉM!

Estão sendo disponibilizadas na Secretaria de Agricultura e Meio Ambiente a ENTREGA DE BOLSAS DE RÁFIA COM ALÇAS para colocar os resíduos recicláveis – PAPEL, PAPELÃO, PLÁSTICO, VIDRO E METAL.

BOLSAS DISPONÍVEIS PARA RETIRADA NA SECRETARIA DE AGRICULTURA (ANTIGA SEAB) QUE FICA NA RUA CASTRO ALVES nº 305, ATRÁS DO GINÁSIO MUNICIPAL.

A MELHOR FORMA DE PREVENÇÃO DA DENGUE, É EVITAR DE JOGAR O LIXO EM LOCAIS INADEQUADOS!

 SEPARE O LIXO, FAÇA A SUA PARTE!",,3.0
Catanduvas,PR,Post,2022-05-10 22:16:00,municipiodecatanduvas,"ESTAMOS NA FINAL!!!

CATANDUVAS X CÉU AZUL, NESTA QUARTA-FEIRA (11/05/2022) A PARTIR DAS 10:30, NO GINÁSIO DE ESPORTES JOÃO MARIA ALVES DE OLIVEIRA... GRANDE FINAL DOS JEP'S... VENHA TORCER E APOIAR OS NOSSOS JOGADORES!",,64.0
Catanduvas,PR,Post,2022-05-10 16:08:14,municipiodecatanduvas,"VENHA TORCER POR CATANDUVAS!!! É NESTA TERÇA-FEIRA (10/05), A PARTIR DAS 16:00, SEMIFINAL DOS JOGOS ESCOLARES DO PARANÁ.",,30.0
Catanduvas,PR,Post,2022-05-09 23:51:05,municipiodecatanduvas,"NESTA TERÇA-FEIRA (10/05) TEM MAIS UM JOGÃO DE FUTSAL PELOS JEP'S...
A PARTIR DAS 11:00 NO GINÁSIO DE ESPORTES JOÃO MARIA ALVES DE OLIVEIRA, CATANDUVAS X ANAHY PELAS QUARTAS DE FINAL DA CLASSE A. VENHA TORCER POR CATANDUVAS!!!",,7.0
Catanduvas,PR,Post,2022-05-09 23:49:59,municipiodecatanduvas,"NESTA TERÇA-FEIRA (10/05) TEM MAIS UM JOGÃO DE FUTSAL PELOS JEP'S...
A PARTIR DAS 11:00 NO GINÁSIO DE ESPORTES JOÃO MARIA ALVES DE OLIVEIRA, CATANDUVAS X ANAHY PELAS QUARTAS DE FINAL DA CLASSE A. VENHA TORCER POR CATANDUVAS!!!",,27.0
Catanduvas,PR,Post,2022-05-09 16:49:50,municipiodecatanduvas,"SÓSIAS VIN DIESEL E STALLONE DO BRASIL, TIVERAM PARTICIPAÇÃO MARCANTE DURANTE OS JOGOS ESCOLARES DO PARANÁ – FASE REGIONAL, EM CATANDUVAS. 

Durante a abertura dos 68º JEPs, que foi realizado na última sexta-feira, dia 06 de maio, no ginásio de esportes João Maria Alves de Oliveira, em Catanduvas, os sósias Vin Diesel e Stallone do Brasil, tiveram participação marcante na noite festiva.

Em companhia do Prefeito Professor Moisés, no sábado (07), os Sósias Brasileiros estiveram visitando e levando alegria aos locais onde estão sendo realizado os jogos, na oportunidade aproveitaram para dar uma volta pela cidade e cumprimentar os fãs e admiradores de seus trabalhos. 

Confira todas as fotos em:
https://www.facebook.com/media/set/?vanity=pref.municipaldecatanduvas&set=a.1341874786331771",,28.0
Catanduvas,PR,Post,2022-05-09 10:12:50,municipiodecatanduvas,"ATENÇÃO PARA OS HORÁRIOS E LOCAIS DOS JOGOS DE CATANDUVAS PARA ESTÁ SEGUNDA-FEIRA, 9 DE MAIO DE 2022, VÁLIDOS PELO JOGOS ESCOLARES DO PARANÁ.
VENHA TORCER PELOS NOSSOS ATLETAS!",,7.0
Catanduvas,PR,Post,2022-05-08 13:08:58,municipiodecatanduvas,"ATENÇÃO PARA OS JOGOS DAS EQUIPES CATANDUVENSES QUE SERÃO REALIZADOS NESTE DOMINGO DIA 8 DE MAIO DE 2022, VÁLIDOS PELOS JOGOS ESCOLARES DO PARANÁ.",,5.0
Catanduvas,PR,Post,2022-05-06 14:12:02,municipiodecatanduvas,,,10.0
Catanduvas,PR,Post,2022-05-05 15:43:09,municipiodecatanduvas,,,7.0
Catanduvas,PR,Post,2022-05-05 01:08:37,municipiodecatanduvas,"O CRAS de Catanduvas, comunica que no dia 13 de maio, haverá entrevistas de emprego. 

LAR: 
Dia: 13 de maio (sexta-feira).
Horário: 14h00.
Local: CRAS DE CATANDUVAS

Para mais informações, entrar em contato através do telefone/whatsApp (45) 9 8407-0424 ou procurar o CRAS, que fica localizado na Rua Dom Pedro II, 512 - Centro (em frente ao Lago Municipal).",,2.0
Catanduvas,PR,Post,2022-05-03 20:41:21,municipiodecatanduvas,,,8.0
Catanduvas,PR,Post,2022-05-02 19:16:05,municipiodecatanduvas,"ATENÇÃO CATANDUVAS!
2ª ETAPA DA VACINAÇÃO CONTRA A GRIPE!!!",,1.0
