Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Polaridade,Emoji,Analise
Caeté,MG,Comentario,2022-07-30 16:15:01,rogeriogoncalvesdir,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-29 19:37:51,lidicesousa,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-07-29 18:31:18,danysomautomotivo,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-07-29 18:41:54,anamariadesotti,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Caeté,MG,Comentario,2022-07-29 19:59:53,biancadopilates,"['U0001f44f', 'u2764']",0.4,👏❤,Positivo
Caeté,MG,Comentario,2022-07-29 18:53:28,rapha_olisilva,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-29 19:14:29,lucasaugustofonseca,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-29 21:22:41,ionemabo,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-07-29 20:12:50,laracamargos23,"['U0001f44f', 'U0001f44f', 'u2764', 'u2764', 'u2764', 'U0001f64c', 'U0001f64c']",1.4,👏❤🙌,Positivo
Caeté,MG,Comentario,2022-07-30 21:02:26,governadorlindenberges51,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-29 20:28:58,arleneoliveir,"['U0001f44f', 'U0001f44f', 'u2764', 'u2764']",0.8,👏❤,Positivo
Caeté,MG,Comentario,2022-07-29 19:21:18,rosangela.aquino2019,"['u2764', 'u2764', 'U0001f64c', 'U0001f64c', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,❤🙌👏,Positivo
Caeté,MG,Comentario,2022-07-29 20:56:06,cheliktop,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-07-29 20:09:27,smariney,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-29 18:44:02,saramdaraujo,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-29 18:38:17,gustavooasuncao,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-07-29 22:19:28,caetrekking_,"['U0001f44f', 'U0001f3fd', 'U0001f44f', 'U0001f3fe', 'U0001f44f', 'U0001f3ff']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-07-28 20:55:40,caete.ch,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-07-28 22:23:23,leofreitas49,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d']",1.0,👏😍,Positivo
Caeté,MG,Comentario,2022-07-28 23:06:24,luizflaviomct,['U0001f44f'],0.2,👏,Positivo
Caeté,MG,Comentario,2022-07-28 23:43:26,leopam,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Caeté,MG,Comentario,2022-07-28 23:45:17,mayararivyann,"['U0001f60d', 'U0001f970', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.8,😍👏,Positivo
Caeté,MG,Comentario,2022-07-29 01:42:45,sample_beatitudinem,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-29 10:12:51,anamariadesotti,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-29 11:33:24,evandromedinaoficial,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-30 16:02:53,modernaboutique.com.br,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.9999999999999998,👏😍,Positivo
Caeté,MG,Comentario,2022-07-28 23:15:36,priscilamarques1911,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-08-02 15:04:12,octavio55_,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-08-06 03:33:58,psique.dainfancia,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-07-28 18:30:05,eskarlate,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-07-28 15:28:05,erickfernandes625,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-07-28 16:04:18,rapha_olisilva,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-07-28 18:22:38,danifranco0902,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-07-28 13:36:18,joao851bass,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-07-28 16:59:27,iconpabloo,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d']",1.0,👏😍,Positivo
Caeté,MG,Comentario,2022-07-28 14:01:02,lu.fonseca43,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-28 14:27:10,rosangela.aquino2019,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-28 13:30:11,victor_rezende2,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caeté,MG,Comentario,2022-07-28 13:40:42,alexsandraperuch,['U0001f49a'],0.2,💚,Positivo
Caeté,MG,Comentario,2022-07-27 23:13:08,ariellesilva93,"['u2764', 'U0001f60d']",0.4,❤😍,Positivo
Caeté,MG,Comentario,2022-07-27 23:25:06,monicade.c,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-07-27 23:48:59,luu_valadares,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-28 00:02:14,ursula.angelo,"['U0001f525', 'U0001f525', 'U0001f525']",-0.30000000000000004,🔥,Negativo
Caeté,MG,Comentario,2022-07-28 01:13:19,alorenajardim,"['U0001f49a', 'U0001f49a', 'U0001f49a']",0.6000000000000001,💚,Positivo
Caeté,MG,Comentario,2022-07-28 10:11:51,lu.fonseca43,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-28 10:12:04,larioliveira_f,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-28 18:30:43,eskarlate,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-07-28 10:15:40,joao851bass,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.5999999999999999,👏,Positivo
Caeté,MG,Comentario,2022-07-27 21:46:14,andreiacoelhofotografia,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-27 20:16:33,livia_marianny15,"['U0001f44f', 'U0001f3fe', 'U0001f44f', 'U0001f3fe', 'U0001f44f', 'U0001f3fe']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-07-28 23:15:48,priscilamarques1911,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Caeté,MG,Comentario,2022-07-27 19:56:40,_lineferreira_,"['U0001f44f', 'U0001f3fb', 'U0001f49a', 'U0001f9e1', 'U0001f60d']",0.6000000000000001,👏💚😍,Positivo
Caeté,MG,Comentario,2022-07-27 21:07:56,mario.soares.77,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f525', 'U0001f525', 'U0001f525']",1.0999999999999996,👏🔥,Positivo
Caeté,MG,Comentario,2022-07-28 18:31:11,eskarlate,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Caeté,MG,Comentario,2022-07-27 22:00:50,rosimeiry.dossantos.1,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caeté,MG,Comentario,2022-07-26 13:44:13,saramdaraujo,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-07-26 13:57:09,ionemabo,['U0001f60d'],0.2,😍,Positivo
Caeté,MG,Comentario,2022-07-26 14:28:34,juninhat,"['U0001f44f', 'U0001f44f', 'U0001f60d']",0.6000000000000001,👏😍,Positivo
Caeté,MG,Comentario,2022-07-27 02:30:06,l.love.photos,"['U0001f64c', 'U0001f60d', 'U0001f49a', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.9999999999999998,🙌😍💚👏,Positivo
Caeté,MG,Comentario,2022-07-25 13:36:29,barbaromarcia,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Caeté,MG,Comentario,2022-07-25 13:42:33,anamariadesotti,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-25 16:07:32,ana.p.soares.921,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Caeté,MG,Comentario,2022-07-25 18:52:23,to_rugo,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caeté,MG,Comentario,2022-07-25 19:51:09,naria_peixoto,['u2764'],0.2,❤,Positivo
Caeté,MG,Comentario,2022-07-25 23:20:49,iconpabloo,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caibi,SC,Comentario,2022-09-15 15:48:16,carmevitsrki,"['U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.6000000000000001,👏,Positivo
Caibi,SC,Comentario,2022-09-15 17:13:43,anilvabierende,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Caibi,SC,Comentario,2022-09-15 19:57:49,cristina.pinheiro.790256,"['u2764', 'U0001f64c']",0.4,❤🙌,Positivo
Caibi,SC,Comentario,2022-09-12 13:12:06,mireli_santos369,"['u2764', 'u2764', 'u2764', 'u2764', 'u2764']",1.0,❤,Positivo
Caibi,SC,Comentario,2022-09-07 15:41:32,julietibrancher,"['U0001f44f', 'u2764']",0.4,👏❤,Positivo
Caibi,SC,Comentario,2022-09-03 21:13:27,cristina.pinheiro.790256,['U0001f64c'],0.2,🙌,Positivo
Caibi,SC,Comentario,2022-09-02 01:07:24,vereadora_edimara,['U0001f64c'],0.2,🙌,Positivo
Caibi,SC,Comentario,2022-08-30 10:59:50,pauloricardoconte,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Caibi,SC,Comentario,2022-08-30 22:07:36,vitoria.slaviero.127,"['u2764', 'u2764']",0.4,❤,Positivo
Caibi,SC,Comentario,2022-08-29 21:28:31,anasangallibiasi,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caibi,SC,Comentario,2022-08-29 21:46:41,camilaportess,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caibi,SC,Comentario,2022-08-30 01:03:11,sirleigallon,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caibi,SC,Comentario,2022-08-26 15:04:42,liandralorenzon,"['U0001f44f', 'U0001f44f', 'U0001f618']",0.6000000000000001,👏😘,Positivo
Caibi,SC,Comentario,2022-08-26 15:06:31,cleberson.lorenzon,"['U0001f1e7\\\\U0001f1f7', 'U0001f44f', 'U0001f3fb']",0.2,👏,Positivo
Caibi,SC,Comentario,2022-08-27 14:18:28,manuuferronato,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Caibi,SC,Comentario,2022-08-26 22:06:03,janetegilmarcarlesso,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-09-16 00:06:43,grasischaidhauerbortolotti,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-09-16 02:40:58,mara_nubia29,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-08-25 20:50:40,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-24 22:16:40,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",0.8,🙌,Positivo
Camaquã,RS,Comentario,2022-08-25 00:21:30,zeliasteimntz,['u2764'],0.2,❤,Positivo
Camaquã,RS,Comentario,2022-08-24 01:16:55,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-22 20:49:29,catracas_camaqua,['U0001f64f'],0.2,🙏,Positivo
Camaquã,RS,Comentario,2022-08-20 00:09:11,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-18 00:44:37,eliandraperez,"['U0001f64c', 'U0001f64c']",0.4,🙌,Positivo
Camaquã,RS,Comentario,2022-08-17 00:24:59,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-08-16 00:08:37,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-11 01:38:48,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",0.8,🙌,Positivo
Camaquã,RS,Comentario,2022-08-09 00:59:55,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-05 22:53:04,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-08-01 23:13:26,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-08-01 23:11:50,eliandraperez,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-07-29 01:17:31,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-27 01:10:11,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-26 00:34:31,eliandraperez,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-07-22 01:16:15,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-20 00:55:57,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-20 16:24:55,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",0.8,🙌,Positivo
Camaquã,RS,Comentario,2022-07-18 22:56:13,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-15 22:52:15,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-15 22:52:30,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-12 22:07:05,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-12 15:23:03,eliandraperez,"['U0001f64c', 'U0001f64c']",0.4,🙌,Positivo
Camaquã,RS,Comentario,2022-07-09 01:00:21,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-08 01:15:06,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-07 01:17:28,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-07 01:17:36,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-04 19:27:03,crisamakha,['U0001f44f'],0.2,👏,Positivo
Camaquã,RS,Comentario,2022-07-06 01:20:42,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-03 00:58:21,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-03 00:58:10,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-07-02 01:02:23,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-30 23:23:10,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-29 22:53:26,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-29 22:53:18,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-07-02 00:27:28,henry_bandafluxo,"['U0001f44f', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-29 22:53:33,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-06-28 22:19:41,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-28 22:19:50,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-28 01:25:16,eliandraperez,"['U0001f64c', 'U0001f64c']",0.4,🙌,Positivo
Camaquã,RS,Comentario,2022-06-28 01:24:32,eliandraperez,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-06-28 01:24:19,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-24 02:32:24,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-24 02:32:39,eliandraperez,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Camaquã,RS,Comentario,2022-06-24 02:32:46,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-22 22:48:18,eliandraperez,"['U0001f64c', 'U0001f64c']",0.4,🙌,Positivo
Camaquã,RS,Comentario,2022-06-22 22:48:27,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-06-21 22:12:43,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-21 22:12:55,eliandraperez,['U0001f64c'],0.2,🙌,Positivo
Camaquã,RS,Comentario,2022-06-21 01:46:39,eliandraperez,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Camaquã,RS,Comentario,2022-06-20 15:49:10,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-22 22:32:53,mateus_costaa10,['U0001f622'],-0.1,😢,Negativo
Camaquã,RS,Comentario,2022-06-18 22:23:37,patricia.centeno.731,['U0001f64f'],0.2,🙏,Positivo
Camaquã,RS,Comentario,2022-06-16 00:24:30,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-15 00:31:44,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Camaquã,RS,Comentario,2022-06-15 00:31:55,eliandraperez,['U0001f64c'],0.2,🙌,Positivo
Camaquã,RS,Comentario,2022-06-13 21:13:21,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Camaquã,RS,Comentario,2022-06-13 21:13:27,eliandraperez,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campina das Missões,RS,Comentario,2022-09-15 13:57:13,puhlclarice,"['U0001f44f', 'U0001f64c']",0.4,👏🙌,Positivo
Campina das Missões,RS,Comentario,2022-09-14 00:34:13,puhlclarice,['U0001f64c'],0.2,🙌,Positivo
Campina das Missões,RS,Comentario,2022-09-02 22:03:06,festival_do_folclore_cdm,"['u2764', 'u2764']",0.4,❤,Positivo
Campina das Missões,RS,Comentario,2022-09-05 09:19:27,ideneneismunchen,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Campina das Missões,RS,Comentario,2022-09-01 21:46:45,dalva.m.schmidt,"['u2764', 'u2764']",0.4,❤,Positivo
Campina das Missões,RS,Comentario,2022-09-01 22:24:30,jocar_centro_automotivo,"['u2764', 'u2764']",0.4,❤,Positivo
Campina das Missões,RS,Comentario,2022-08-25 17:02:22,bernardiwerle,"['U0001f44d', 'U0001f44f']",0.4,👍👏,Positivo
Campina das Missões,RS,Comentario,2022-08-24 01:08:59,rozanesiveris,"['u2764', 'U0001f970']",0.2,❤,Positivo
Campina das Missões,RS,Comentario,2022-08-20 19:40:03,dgp.advogado,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-08-23 13:05:53,thaty_hiss,['U0001f622'],-0.1,😢,Negativo
Campo Limpo Paulista,SP,Comentario,2022-09-20 17:07:14,mariagildaoliveira_,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-19 22:47:10,adriana.bezerra.ama,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-19 23:34:02,vanessamaressa.m,['U0001f622'],-0.1,😢,Negativo
Campo Limpo Paulista,SP,Comentario,2022-09-19 15:31:59,triplelotuss,['U0001f60d'],0.2,😍,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-19 18:13:43,andreia_almeida0501,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 15:26:50,lucaswanser,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 15:26:55,mariagildaoliveira_,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 16:03:42,fagner.save,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 16:46:28,lucologi,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 17:10:50,deborasayurishigui,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 19:47:51,zete67,"['U0001f440', 'U0001f440', 'U0001f440']",-0.30000000000000004,👀,Negativo
Campo Limpo Paulista,SP,Comentario,2022-09-17 15:22:01,lylacerda,"['U0001f91c', 'U0001f340']",0.2,🍀,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-17 15:39:29,josyschadt,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-17 16:19:05,vanessa_t.ramos,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-17 22:34:29,mariagildaoliveira_,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-18 00:30:18,aleagostinho71,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Campo Limpo Paulista,SP,Comentario,2022-09-19 22:26:26,soraia_adriano,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
