Municipio,UF,Post/Coment,Data,Usuario,Legenda,Likes
Céu Azul,PR,Post,2022-08-25 19:50:34,ceuazulprefeitura,Inscreva-se na Secretaria de Esportes,10.0
Céu Azul,PR,Post,2022-08-25 14:41:49,ceuazulprefeitura,Atualização Boletim,2.0
Céu Azul,PR,Post,2022-08-24 16:33:20,ceuazulprefeitura,"́ Céu Azul está participando dos jogos da XXII Olimpíadas Especiais das APAEs do Paraná, que acontecem em Foz do Iguaçu. São 29 delegações participando desta edição das Olimpíadas, mais de 1200 participantes! Com a delegação do Nre de Cascavel, representando a Escola Elemar Adams – APAE de Céu Azul, estão a Professora Claudenice Assunção e os alunos Amanda Cristina Rodrigues e João Lucas Cariolato. Sucesso aos competidores.",41.0
Céu Azul,PR,Post,2022-08-24 14:47:58,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-23 21:04:08,ceuazulprefeitura,"̃ Nesta terça-feira tiveram início os serviços de asfaltamento em TST na estrada que liga a BR 277 à Fazenda Iguaçu em Nova União. No trecho de 4 quilômetros serão investidos R$ 394.144 reais. Os recursos são dos cofres da prefeitura. As obras estão a cargo da equipe do Consórcio Intermunicipal para o Desenvolvimento Rural e Sustentável da Região Oeste do Estado do Paraná – CIDERSOP, parceiros nessa ação. O prefeito Laurindo Sperotto esteve acompanhando o desenvolvimento dos trabalhos na região. Assim que forem finalizados os serviços naquela localidade, a equipe estará iniciando o trabalho na rua Goiânia no Bairro União.",15.0
Céu Azul,PR,Post,2022-08-23 16:55:18,ceuazulprefeitura,"̧̃ Nesta terça-feira a equipe da secretaria de Viação e Obras está trabalhando na estrada da Linha Dois de Maio. Readequação da via, cascalhamento e compactação melhoram as condições de tráfego na localidade.",10.0
Céu Azul,PR,Post,2022-08-23 14:42:11,ceuazulprefeitura,Atualização Boletim,6.0
Céu Azul,PR,Post,2022-08-23 11:48:46,ceuazulprefeitura,"́ O secretário municipal de Agricultura, Gilmar Baú, esteve em visita à propriedade rural do agricultor Nesio Camana na Vila Panizzon em Matelândia, onde conheceu o sistema de cisternas com revestimento em geomembrana, utilizada no abastecimento de aviários e chiqueirões. A equipe da secretaria de Agricultura está recolhendo todas as informações técnicas para apresentar aos produtores de Céu Azul esse sistema, que além de economia, oferece também mais uma garantia de abastecimento em períodos de poucas chuvas.",14.0
Céu Azul,PR,Post,2022-08-22 22:00:12,ceuazulprefeitura,"̃ Nesta segunda-feira (22) no Gabinete, foram assinadas as ordens de serviço para as obras de reforma da Unidade Básica de Saúde de Nova União e também a readequação do antigo posto de saúde da localidade que agora ganhará dois espaços: Clube de Mães e Capela Mortuária. Os proprietários das empresas Esquadro Lages LTDA e J. Martins da Silva Pavimentações LTDA estiveram no Gabinete na assinatura dos documentos. O prefeito Laurindo Sperotto também esteve acompanhado do secretário de Planejamento Eliazar José Brizolla, secretária de Saúde Laise Sperotto do Prado, fiscal de obras Márcio Antonio Gomez e da gestora da Assistência Social Fabiana Verdeiro Fachin. Nas obras serão investidos mais de R$ 137 mil reais e o prazo de execução será de 60 dias. As obras iniciam esta semana.",12.0
Céu Azul,PR,Post,2022-08-22 20:35:07,ceuazulprefeitura,"Passeio Ciclístico da Pátria Inscreva-se e informe-se na secretaria de Cultura, Esporte, Lazer e Recreação",26.0
Céu Azul,PR,Post,2022-08-22 18:00:09,ceuazulprefeitura,Semana de palestras AGOSTO DOURADO,4.0
Céu Azul,PR,Post,2022-08-22 14:32:09,ceuazulprefeitura,Informações somente na AGÊNCIA DO TRABALHADOR,7.0
Céu Azul,PR,Post,2022-08-22 13:46:06,ceuazulprefeitura,"́ está em andamento em Céu Azul. Os agentes de pesquisa, denominados recenseadores, visitarão todos os domicílios do município para que os moradores forneçam as respostas para as perguntas do questionário da pesquisa. É muito importante a colaboração de todos e também é obrigatório responder às perguntas, pois os dados coletados devem retratar com a maior precisão possível a realidade de nosso país. Mas é importante se atentar a como identificar os profissionais para evitar cair em golpes. A primeira característica são as roupas e o equipamento usado pelos recenseadores: colete azul-marinho que têm a sigla do IBGE, com um crachá com identificação do profissional, nome completo, número da matrícula no instituto, número da carteira de identidade ou CPF e um QR code. Veja em nossa página os recenseadores que estão trabalhando em nossa cidade, e em caso de dúvidas, entre em contato com o Posto de Coleta do IBGE de Céu Azul pelo número de telefone ou whatsapp (45)99809-2871, ou confira mais informações no site do IBGE",17.0
Céu Azul,PR,Post,2022-08-22 12:49:22,ceuazulprefeitura,"Obras na Unidade de Saúde de Nova União à partir desta terça-feira, alteram local de atendimento para os moradores",7.0
Céu Azul,PR,Post,2022-08-22 11:08:59,ceuazulprefeitura,Atualização Boletim,4.0
Céu Azul,PR,Post,2022-08-19 23:00:11,ceuazulprefeitura,"̧́ A Administração Municipal, por meio da Secretaria Municipal de Educação, recebeu nesta sexta-feira, 19 de agosto, as peças do uniforme escolar, que serão distribuídos para alunos de toda a rede municipal de ensino e contemplará aproximadamente 1.263 estudantes. De acordo com a Secretária Municipal de Educação, Josiane Inês Hoger, seguindo o disposto na Lei Municipal nº 2.065/2019, cada aluno (a) receberá, gratuitamente, um kit de uniforme composto por: 1 jaqueta, 1 calça ou 1 saia longa, 2 camisetas manga curta, 01 camiseta manga longa, 1 shorts (modelo masculino) ou 01 shorts saia (modelo feminino). A distribuição do uniforme se dará nas unidades escolares da rede municipal de ensino, seguindo o calendário de entrega, programado para acontecer no decorrer da próxima semana, onde os pais serão comunicados pelas escolas, o dia que deverá comparecer para realizar a retirada do kit do uniforme. Os kits dos uniformes escolares foram adquiridos de forma a atender as necessidades de todos os alunos, com o objetivo de melhorar a qualidade da educação pública municipal e trazer qualidade de vida para as crianças e suas famílias.",91.0
Céu Azul,PR,Post,2022-08-19 20:12:08,ceuazulprefeitura,"́ ́ ̧̃ A Secretaria Municipal da Educação vai encaminhar à Câmara de Vereadores um projeto de lei que acrescenta dispositivos ao processo de escolha e exercício do mandato dos diretores das unidades escolares da rede pública. O texto foi apresentado para Comissão de Gestão do Plano de cargos, carreira e remuneração do Magistério público municipal, Conselho Municipal de Educação e Fórum Municipal da Educação e o CACS-FUNDEB. A proposta é que os interessados passem por avaliação de mérito e desempenho, de caráter eliminatório, antes da consulta pública, onde a comunidade escolar escolhe o gestor de determinada escola ou Cemei (Centro Municipal de Educação Infantil). A avaliação consiste na participação de um curso de formação de gestores, ofertado pela Secretaria da Educação, na aprovação em prova escrita de questões objetivas e subjetivas com alcance da nota de corte, e na apresentação de um plano de gestão. Os interessados que obtiverem frequência mínima de 80% no curso preparatório e atingirem a pontuação mínima de 70% na prova escrita, serão considerados aprovados e poderão concorrer ao cargo. A Secretaria da Educação será responsável por divulgar a listagem de todos os candidatos aprovados. Os novos critérios para a escolha dos diretores consideram a Lei Federal nº 14.113/2020, que instituiu o FUNDEB. A regulamentação proposta que será enviada à Câmara de Vereadores é necessária para garantir a plenitude no recebimento de recursos conforme prevê a norma legal nacional. Segundo a secretária de Educação Josiane Hoger “Precisamos cumprir essa condicionante para que o município passe a receber o valor aluno ano resultado (VAAR)”. O município terá até 15 de setembro para enviar a lei aprovada ao SIMEC, Sistema Integrado de Monitoramento, Execução e Controle do Ministério da Educação.",20.0
Céu Azul,PR,Post,2022-08-19 17:55:05,ceuazulprefeitura,O prefeito Laurindo Sperotto recebeu no Gabinete nesta tarde de sexta-feira o diretor-presidente da Lar Cooperativa Irineo da Costa Rodrigues. Na visita de cortesia diversos assuntos de interesse da Cooperativa e Município foram discutidos.,14.0
Céu Azul,PR,Post,2022-08-19 17:21:20,ceuazulprefeitura,Atualização Boletim,3.0
Céu Azul,PR,Post,2022-08-18 19:17:36,ceuazulprefeitura,Atualização Boletim,3.0
Céu Azul,PR,Post,2022-08-18 13:00:05,ceuazulprefeitura,"́ ́ ́ No último dia 10 de agosto aconteceu no auditório da UNIVEL em Cascavel, o Encontro de Formação de Técnicos dos Barracões de Unidades de Valores de Reciclados (UVR). Céu Azul esteve representado pelo técnico da UVR, Álvaro Rodrigues. Na oportunidade, a equipe de Gestão de Resíduos da ITAIPU, fez um panorama do serviço de gestão de resíduos da região e os novos desafios a serem alcançados. Céu Azul ficou em 3º lugar no potencial de geração de resíduos recicláveis do município (PTG), e em 2º Lugar de produtividade referente a quantas toneladas cada catador tria por mês. O município de Céu Azul atingiu mais de 100% de produtividade, se destacando entre um dos melhores da região. Nosso potencial de reciclagem é de 57,35 toneladas por mês e dessa meta reciclamos e comercializamos 55,23 toneladas. Em um ano foram comercializadas 828,38 toneladas, chegando a 96,29% do potencial de reciclagem. No evento, o Técnico Álvaro Rodrigues da Secretaria de Agricultura recebeu os cumprimentos da equipe da ITAIPU Binacional. A participação dos cidadãos na separação domiciliar do material reciclável do lixo orgânico é fundamental para melhorarmos ainda mais estes números, e seguirmos avançando na correta destinação de resíduos.",25.0
Céu Azul,PR,Post,2022-08-17 14:23:17,ceuazulprefeitura,Atualização Boletim,2.0
Céu Azul,PR,Post,2022-08-16 21:00:07,ceuazulprefeitura,"COLETA DE RESÍDUOS ORGÂNICOS TERÁ NOVA ESCALA DE TRABALHO A partir do mês de setembro o serviço de coleta de lixo orgânico estará passando por novo sistema de rodízio em Céu Azul. O centro da cidade compreendido entre as ruas Terezina e Barão do Rio Branco e Avenida Nilo Bazzo e Rua Arnaldo Busato, terá o recolhimento sendo feito diariamente, visando atender principalmente os restaurantes e comércio. Os demais pontos do centro e bairros passarão a ter a recolha do lixo orgânico acontecendo dia sim, dia não.",12.0
Céu Azul,PR,Post,2022-08-16 19:37:08,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-16 18:00:49,ceuazulprefeitura,"́ ̧̃ O gerente da Coopavel de Céu Azul Cleverton Galon e a sub-gerente Fabiana Kaninoski estiveram no Gabinete na manhã desta terça-feira, entregando nas mãos do prefeito Laurindo Sperotto o convite para o Show Rural Coopavel de Inverno. O evento acontecerá de 23 a 25 de agosto, com abertura de visitações diariamente às 9h30. Grupos de cooperados e produtores rurais conhecerão novidades às culturas de inverno em visitas dirigidas de manhã e à tarde. “Embora jovem, a edição de inverno mostra o potencial das culturas agrícolas indicadas para os meses mais frios do ano. A tecnologia e a pesquisa avançaram muito nos últimos tempos e investir nessas alternativas se transforma em um bom negócio ao produtor rural”, destaca o presidente da Coopavel, Dilvo Grolli. Quinze empresas vão participar da edição de inverno. “São companhias referências em cultivares e insumos para esses plantios, que a cada ano ganham mais espaço e destaque nas mais diferentes regiões do Paraná”, segundo o coordenador geral o evento o engenheiro agrônomo Rogério Rizzardi. “Estamos animados porque os visitantes terão acesso ao melhor em tecnologias e em informações para produzir mais, melhor e com o máximo em resultados”. A grande atração do Show Rural Coopavel de Inverno serão as cultivares de trigo, algumas com produtividade superior aos seis mil quilos por hectare. Quem visitar o parque de 23 a 25 de agosto também verá o melhor em aveia, triticale e plantas de cobertura. A Coopavel fará, durante o evento, campanha especial de vendas para a safra de trigo de 2023. Fonte: Ass. Coopavel",60.0
Céu Azul,PR,Post,2022-08-16 16:57:08,ceuazulprefeitura,"ª A Copa Oeste de Voleibol Masculino movimentou o Ivar Ranzi no último final de semana. Céu azul respirou Voleibol de 12 a 14 de agosto, na 3ª etapa da 23ª Copa Oeste de Voleibol Masculino, com jogos de alto nível técnico e com fortes equipes que atuam no cenário estadual! De acordo com o Professor Juliano Franceschini, técnico da equipe de Céu Azul e coordenador na etapa, foram jogos muito disputados, onde recebemos equipes fortes e experientes! ""Nossa meta nessa competição é preparar a equipe para os jogos oficiais do Paraná, sabemos da dificuldade de enfrentar equipes desse porte, mas a nossa prioridade é a bagagem e ritmo de jogo que a copa nos proporciona"", afirmou. A Equipe de Céu azul/Sicredi ficou em 5º lugar na etapa. A equipe realizou jogos brilhantes, apresentando muito volume de jogo e empolgando quem estava na torcida. Franceschini também lembra que a participação nessa competição só é possível pelo apoio voltado ao esporte da nossa administração municipal, através do prefeito Laurindo Sperotto e gestores da Secretaria de Esporte João Gilberto Corrêa e Tiago de Barba, que sempre incentivam a prática de esportes em nosso município. “Também agradecer aos Pais dos atletas que fizeram-se presentes nos jogos vibrando e torcendo juntos, e finalizando, agradecer ao nosso patrocinador Sicredi, sempre acreditando no poder transformador do esporte”. Na primeira colocação ficou Foz do Iguaçu, na segunda colocação Cascavel e na terceira colocação Toledo.",46.0
Céu Azul,PR,Post,2022-08-16 14:27:13,ceuazulprefeitura,"̧̃, de passeio e ́ A equipe de voleibol feminino de Céu Azul recebeu nesta segunda-feira (15), seu uniforme de passeio oferecido pela COPEL, patrocinadora da 26ª Copa Integração. As camisetas foram entregues pelo professor Ademir Martelli, técnico da equipe. Todas as demais equipes participantes também foram presenteadas. Céu Azul está participando da Copa Integração de Voleibol Feminino que acontece a 26 anos e este, é o primeiro ano com o apoio da Companhia Paranaense de Energia, por meio do Programa Estadual de Fomento e Incentivo ao Esporte (Proesporte) do Governo do Paraná. Neste último final de semana Céu Azul sediou a 4ª etapa da Copa Integração. O voleibol feminino venceu duas disputas das quatro que participou. O técnico Ademir Martelli, coordenador da etapa, que foi organizada pela Secretaria de Esportes de Céu Azul, em parceria com Associação Ceuazulense de Voleibol (ACV), destacou o equilíbrio da etapa, somada a boa participação de público no ginásio do Colégio Monteiro Lobato. “Tivemos ótimos confrontos e isso tudo foi abrilhantado pela presença dos alunos do colégio na sexta-feira e pela comunidade em geral no sábado e domingo. É importante destacar também os esforços da diretora do Colégio Monteiro Lobato, Liliane Blauth Baú, do Secretário de Esportes João Gilberto Corrêa, do diretor de esportes Tiago de Barba, bem como do prefeito Laurindo Sperotto, que é um grande incentivador do esporte local e ao nosso parceiro/patrocinador Sicredi por estar sempre apoiando o nosso voleibol”, destaca o treinador.",114.0
Céu Azul,PR,Post,2022-08-16 11:13:48,ceuazulprefeitura,Sábado é o dia D da Vacinação,3.0
Céu Azul,PR,Post,2022-08-15 19:14:58,ceuazulprefeitura,Prossegue a Campanha de Vacinação,5.0
Céu Azul,PR,Post,2022-08-15 13:54:52,ceuazulprefeitura,"̧̃ Na manhã desta segunda-feira o prefeito Laurindo Sperotto esteve acompanhado do secretário de Agricultura Gilmar Baú, em visita às obras de pavimentação poliédrica na localidade da Picada Benjamim. O trecho terá 3.504 m2 de pavimento e investimento de R$ 167.188,16.",22.0
Céu Azul,PR,Post,2022-08-15 11:12:17,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-14 09:00:09,ceuazulprefeitura,"A Administração Municipal em nome do prefeito Laurindo Sperotto, deseja a todos os pais, um feliz e abençoado dia",2.0
Céu Azul,PR,Post,2022-08-12 14:54:05,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-12 13:34:47,ceuazulprefeitura,L͎E͎D͎ Nova iluminação LED segue sendo instalada em Céu Azul. A diferença de luminosidade nos setores já implantados chama a atenção.,91.0
Céu Azul,PR,Post,2022-08-11 17:23:29,ceuazulprefeitura,Atualização Boletim,3.0
Céu Azul,PR,Post,2022-08-11 11:47:06,ceuazulprefeitura,HOJE Vacinação COVID-19,4.0
Céu Azul,PR,Post,2022-08-10 19:26:02,ceuazulprefeitura,"Promovido pela secretaria de Administração, aconteceu nesta quarta-feira (09) um treinamento dos servidores (um representante de cada secretaria), para conhecer as funcionalidades do novo sistema de rastreamento da frota municipal. O novo modelo é oriundo dos serviços da licitação n° 077/2022, dentre os quais está a prestação de serviços de rastreamento e monitoramento de veículos via satélite por GPS/GSM/GPRS, compreendendo a instalação de módulos (equipamentos) rastreadores e a disponibilização de software de gerenciamento com acesso via Web, em comodato, para gestão da frota da Prefeitura Municipal. Também é incluso no sistema o fornecimento de componentes e licença de uso de software em comodato, e os respectivos serviços de instalação, configuração, capacitação e suporte técnico e garantia de funcionamento, além de aquisição de equipamentos de rastreamento veicular que atenderá diversas secretarias municipais.",9.0
Céu Azul,PR,Post,2022-08-10 18:09:56,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-10 12:04:13,ceuazulprefeitura,"̧̃ A Campanha Nacional de Vacinação contra a Poliomielite e Multivacinação acontece até o dia 9 setembro nas salas de vacinas das Unidades de Saúde Central e do Iguaçu, das 07:30h às 11:30h e das 13h às 17h. População-alvo da campanha contra a poliomielite e multivacinação: Crianças de 1 ano a menor que 5 anos - todas tomam a vacina da Poliomielite. Haverá também Multivacinação para as crianças menores de um ano de idade (até 11 meses e 29 dias) e adolescentes menores de 15 anos. Alcançar cobertura vacinal igual ou maior que 95% para a vacina poliomielite na faixa etária de um a menores de 5 anos de idade, além de reduzir o número de não vacinados de crianças e adolescentes menores de 15 anos de idade e melhorar as coberturas vacinais, conforme o Calendário Nacional de Vacinação.",2.0
Céu Azul,PR,Post,2022-08-09 16:49:54,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-08 17:26:26,ceuazulprefeitura,Vagas disponíveis na Agência do Trabalhador,10.0
Céu Azul,PR,Post,2022-08-06 12:52:16,ceuazulprefeitura,Atualização Boletim,2.0
Céu Azul,PR,Post,2022-08-05 13:29:08,ceuazulprefeitura,Atualização Boletim,0.0
Céu Azul,PR,Post,2022-08-04 20:31:29,ceuazulprefeitura,Informe-se na escola Leôncio Correia,2.0
Céu Azul,PR,Post,2022-08-04 18:50:08,ceuazulprefeitura,"Fazendo parte dos serviços de convivência e fortalecimento de vínculos desenvolvido pelo CRAS, todas as segundas-feiras acontecem as oficinas de artes circenses coordenadas pela professora Alice Carine Dias. As aulas são realizadas no pavilhão do Centro Comunitário do Bairro São Lucas. Mais informações no CRAS pelos telefones: 3121-1088 / 98806-0304",39.0
Céu Azul,PR,Post,2022-08-04 17:30:05,ceuazulprefeitura,Atualização Boletim,5.0
Céu Azul,PR,Post,2022-08-04 16:48:30,ceuazulprefeitura,"́: ̂ ̧̃ ̂ Com base na lei estadual 19.972/2019, aprovada na Assembleia Legislativa do Paraná, a primeira semana de agosto é dedicada às ações de prevenção, conscientização e enfrentamento à violência contra a mulher. As estatísticas poderiam ser ainda mais preocupantes, não fosse a Lei Maria da Penha, em vigor desde 2006. Em todo o Paraná, são perto de 30 mil mulheres com medidas protetivas de urgência aplicadas pela Justiça. Já no Brasil, a cada hora 500 mulheres são alvo de algum tipo de abuso. Os dados revelam a necessidade e importância de intensificar as ações para mitigar esses números. ́ Criada pela resolução nº 002/2022, a Procuradoria da Mulher em Céu Azul, é representada pela Procuradora Especial, Maria Margareth Alves. ( ) Um gesto tão simples como abrir a palma da mão e esconder o polegar sob os dedos pode salvar uma vida. Ele foi criado por uma ONG de proteção a mulheres no Canadá. O gesto é feito em três etapas: a vítima levanta a mão com a palma voltada para fora, depois dobra o polegar e, por fim, fecha os outros dedos sobre ele, encapsulando-o para se referir a “sentir-se preso ou confinado”. A palma da mão deve apontar para a pessoa a quem se pede ajuda.",7.0
Céu Azul,PR,Post,2022-08-03 14:26:07,ceuazulprefeitura,Atualização Boletim,4.0
Chopinzinho,PR,Post,2022-09-16 19:54:01,municipiodechopinzinho,A partir de 19-09 as unidades de saúde dos bairros Frei Vito e Nossa Senhora Aparecida disponibilizarão horários de entrega para facilitar a retirada dos medicamentos controlados e do estado que antes somente eram distribuídos na unidade central. Os pacientes que são atendidos nesta unidades devem retirar esses medicamentos nestas unidades. O objetivo é facilitar o acesso e a entrega garantida pela gestão. saudechopinzinho chopinzinhocrescecomvoce,19.0
Chopinzinho,PR,Post,2022-09-16 13:49:31,municipiodechopinzinho,Obras de calçamento na Linha Cristo Rei.,57.0
Chopinzinho,PR,Post,2022-09-16 13:03:57,municipiodechopinzinho,"Feira da AMR. Todas as sextas-feiras, ao lado do Centro Esportivo Municipal Deonisto Debona.Venha prestigiar!",48.0
Chopinzinho,PR,Post,2022-09-15 18:47:10,municipiodechopinzinho,Atenção população de Chopinzinho! Comunicado importante dos recenseadores do IBGE.,11.0
Chopinzinho,PR,Post,2022-09-15 13:42:25,municipiodechopinzinho,"Hanseníase. Antigamente conhecida como lepra, é causada por infecção com a bactéria Mycobacterium leprae. Ela afeta principalmente a pele, os olhos, o nariz e os nervos periféricos. A lepra pode ser curada com 6 a 12 meses de terapia com vários medicamentos. O tratamento precoce evita a deficiência. Procure a Unidade de Saúde mais próxima da sua casa caso apresente sintomas como manchas claras ou vermelhas na pele com diminuição ou perda da sensibilidade, dormência e fraqueza nas mãos e nos pés. saudechopinzinho chopinzinhocrescecomvoce",7.0
Chopinzinho,PR,Post,2022-09-15 11:54:08,municipiodechopinzinho,Pré-conferência dos Direitos da Criança e do Adolescente.Discussão de propostas e políticas públicas em favor de crianças e adolescentes.,27.0
Chopinzinho,PR,Post,2022-09-14 13:39:27,municipiodechopinzinho,"Um lindo evento está sendo preparado em comemoração ao dia do idoso, no próximo dia 29 de setembro. Participe!!",0.0
Chopinzinho,PR,Post,2022-09-14 13:29:22,municipiodechopinzinho,"Convite! Você deseja fazer parte de um Grupo Cantanti de músicas Talianas e Italianas? Se inscreva na Casa de Cultura - Chopinzinho-Pr Início dia 22/09/2022 às 19 horas, na Casa a Cultura. Aulas quinzenais e gratuitas. Muitas canções lindas, como esta: "" Andemo sì... Andemo nò... Andemo stasera a far Filò..."" Participe!!",0.0
Chopinzinho,PR,Post,2022-09-12 16:32:01,municipiodechopinzinho,Ele está chegando!!,10.0
Chopinzinho,PR,Post,2022-09-12 12:48:48,municipiodechopinzinho,"Na manhã da última sexta-feira,(09), a Administração Municipal, através da Secretaria de Agricultura fez a entrega de sêmen para melhoramento genético (leiteiro), para produtores de Chopinzinho. O repasse do material genético é feito uma vez por ano e de forma gratuita pela prefeitura municipal, atendendo 15 associações de produtores. No programa, cada associação recebe o botijão com o material genético, que posteriormente será administrado pelo produtor capacitado pela secretaria. Atualmente, são atendidos aproximadamente 300 produtores de leite. Segundo Claudiomiro Cenci, médico veterinário do município, é de grande importância o fornecimento desse material genético aos produtores, com condições para que o produtor consiga no passar do tempo, um melhoramento genético e uma melhor produção leiteira. Neste ano, o município investiu R$95.750,00 reais em material genético para melhoramento da produção leiteira, proporcionando aos produtores além de informação, também muita qualidade no produto, que levará à uma maior produção.",3.0
Chopinzinho,PR,Post,2022-09-12 11:06:02,municipiodechopinzinho,"Neste dia 29, uma programação especial preparada com muito carinho para cada idoso! cidadeamigadoidoso melhoridadeemação chopinzinhocrescecomvoce",6.0
Chopinzinho,PR,Post,2022-09-07 10:35:39,municipiodechopinzinho,"Bicentenário da Independência do Brasil! Duzentos anos de lutas, trabalho, conquistas, vitórias. Um Brasil feito por brasileiros que não se cansam de acreditar num país melhor. Celebrar a Independência é estar convicto e gritar bem forte do Oiapoque ao Chuí, que a maior riqueza que o Brasil possui está bem aqui, sou eu, é você, é cada brasileiro. Um povo que para tudo dá um jeito, e com orgulho bate no peito, no riso ou na dor, canta ""eu sou brasileiro, com muito orgulho, com muito amor""!",11.0
Chopinzinho,PR,Post,2022-09-06 21:23:29,municipiodechopinzinho,Habitação!,13.0
Chopinzinho,PR,Post,2022-09-06 17:49:20,municipiodechopinzinho,"É fundamental considerar a importância desta data para o nosso país, reconhecer e valorizar as pessoas que se dedicaram para organizar uma homenagem que estarão conosco no dia de amanhã para apresentar um pouquinho da essência da sua instituição, entidade ou associação. Devido ao tempo chuvoso foi necessário replanejar a ação, realizar um evento mais simples, mais reduzido, porém, não menos importante porque as pessoas é que fazem todos os momentos serem especiais. Participe conosco! 7deSetembroVaiSerGigante educacaochopinzinho chopinzinhocrescecomvoce",35.0
Chopinzinho,PR,Post,2022-09-05 11:09:36,municipiodechopinzinho,"Esporte!! Campeonato Municipal de Futebol 7. Inscrições abertas, participe!",3.0
Chopinzinho,PR,Post,2022-08-31 19:56:25,municipiodechopinzinho,"PROJETO: CULTIVANDO VALORES EM BUSCA DA SENSIBILIDADE. Esse é o nome do projeto elaborado e desenvolvido pelos alunos do 5º ano da Escola Municipal Presidente Costa e Silva. Atenção, amanhã é o dia D! Nesta quinta-feira, 1º de setembro, os alunos do 5º ano da Escola Municipal Presidente Costa e Silva, do núcleo do Bugre, estarão na praça da Igreja Matriz, das 8:00h até as 11:00h da manhã recebendo lâmpadas para o descarte correto. Se você tem lâmpadas para descarte, não esqueça, leve até o ponto de coleta na praça da Igreja Matriz neste dia 1º de setembro. Participe! sustentabilidade CultivandoValores educacaochopinzinho chopinzinhocrescecomvoce",0.0
Chopinzinho,PR,Post,2022-08-30 16:25:37,municipiodechopinzinho,Capacitação! Líderes em movimento 2022. Liderança em rede como vetor para a transformação.,5.0
Chopinzinho,PR,Post,2022-08-29 12:47:05,municipiodechopinzinho,"Mais de 50 doenças estão associadas ao tabagismo, como derrame cerebral, infarto do miocárdio, angina, enfisema pulmonar e vários tipos de câncer, tais como: câncer de cabeça e pescoço, de pulmão, de esôfago, de estômago, de pâncreas, de fígado, de bexiga, de cólon e reto e de colo do útero. Além do cigarro tradicional que conhecemos, surgem os DEFs (Dispositivos Eletrônicos para Fumar). Disfarçados por uma infinidade de sabores e aromas, os cigarros eletrônicos dão, à primeira vista, a ideia de serem uma boa alternativa. Principalmente por parecerem, acima de tudo, inofensivos à saúde. Os vaporizadores, como assim também são chamados, ganharam um espaço muito rápido principalmente entre os mais jovens, reacendendo o debate sobre o tabagismo. Por ser mais prático, ter uma aparência mais tecnológica e atrativa e não causar aquele incômodo do cigarro tradicional – sobretudo pela diferença de odor-, os eletrônicos passaram a ser socialmente aceitáveis em diversos ambientes, principalmente em festas e eventos. Ao contrário do que a indústria do tabaco vem pregando, os cigarros eletrônicos não trazem nenhuma vantagem. Segundo especialistas da área da saúde, eles contêm nicotina, droga que leva à dependência, contêm ainda mais de 80 substâncias químicas, incluindo cancerígenos comprovados, o uso da nicotina aumenta o risco de trombose, AVC, hipertensão e infarto do miocárdio, entre outros. Estudos também mostram que o cigarro eletrônico aumenta em cerca de três vezes as chances do usuário fumar também cigarros comuns. O fumante deve ter conhecimento de que a fumaça do seu cigarro ou de outro produto derivado do tabaco pode causar doenças nas pessoas com quem convive em casa, no trabalho e em demais espaços coletivos e que não existe nível seguro de exposição à fumaça. Ações em parceria entre saúde, escolas e centros comunitários favorecem a conscientização principalmente do público adolescente/jovem, tão suscetível ao encontro com as drogas nessa fase.",4.0
Chopinzinho,PR,Post,2022-08-26 11:06:39,municipiodechopinzinho,"Na manhã da última quarta-feira, (24), no período matutino, os dentistas que trabalham nas unidades de saúde do município realizaram uma capacitação com o dr. Adriano Ruaro nas dependências do Hospital do Câncer de Pato Branco. O objetivo, é aprender de maneira correta o manuseio do aparelho de laser, cedido pela OncVida, para uso exclusivo na secretaria de saúde, pelos pacientes que apresentem lesões orofaciais.",26.0
Chopinzinho,PR,Post,2022-08-25 22:16:48,municipiodechopinzinho,Os festivais nas escolas continuam acontecendo. Muitos ensaios e a alegria está garantida! Vem aí: Festival Canta Terra 2022!! culturachopinzinho chopinzinhocrescecomvoce,40.0
Chopinzinho,PR,Post,2022-08-25 22:09:15,municipiodechopinzinho,Todos contra a poliomielite! saúdechorozinho todoscontraapólio chopinzinhocrescecomvoce,18.0
Chopinzinho,PR,Post,2022-08-25 14:19:10,municipiodechopinzinho,Agosto Azul!! saudechopinzinho agostoazul saudedohomem chopinzinhocrescecomvoce,15.0
Chopinzinho,PR,Post,2022-08-24 13:59:57,municipiodechopinzinho,"A campanha contra a Poliomielite segue até dia 9 de setembro. Em todas as unidades de saúde, nos horários de atendimento normal. Vacina seu filho! saúdechopinzinho todoscontraapolio chopinzinhocrescecomvoce",5.0
Chopinzinho,PR,Post,2022-08-23 14:14:55,municipiodechopinzinho,"Pouca coisa é necessária para transformar inteiramente uma vida: amor no coração e sorriso nos lábios. Martin Luther King Mais uma noite de cultura e muitos risos! Desta vez, com a apresentação do Circo Amateur. culturachopinzinho educacaochopinzinho chopinzinhocrescecomvoce",32.0
